"Installed renewable electricity capacity (MW) by Region/country/area, Technology and Year"

"Region/country/area","Technology","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Gambia","Solar",0.0000,0.0120,0.0680,0.2090,0.3930,0.6460,0.7280,1.1690,1.4090,1.6260,1.7770,1.8590,1.9910,2.0260,2.1060,2.1660,2.1760,2.1780,2.1780,2.1780,2.1780,2.1780
"Gambia","Solar photovoltaic",0.0000,0.0120,0.0680,0.2090,0.3930,0.6460,0.7280,1.1690,1.4090,1.6260,1.7770,1.8590,1.9910,2.0260,2.1060,2.1660,2.1760,2.1780,2.1780,2.1780,2.1780,2.1780
"Gambia","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia","Bioenergy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia","Solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia","Biogas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Ghana","Total renewable energy",1185.7740,1185.7740,1185.7740,1185.7740,1185.7740,1185.7740,1184.1040,1184.1040,1186.7740,1186.7740,1186.7740,1186.7740,1186.7740,1590.2640,1594.0000,1623.7790,1630.2690,1639.5370,1670.4480,1677.2740,1700.2910,1700.2910
"Ghana","Hydropower",1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1580.0000,1580.0000,1584.0000,1584.0000,1584.0000,1584.0000,1584.0000,1584.0450,1584.0450
"Ghana","Renewable hydropower",1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1180.0000,1580.0000,1580.0000,1584.0000,1584.0000,1584.0000,1584.0000,1584.0000,1584.0450,1584.0450
"Ghana","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Ghana","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Ghana","Wind",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200
"Ghana","Onshore wind energy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200
"Ghana","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Ghana","Solar",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4900,5.7260,31.3850,37.8750,47.1430,78.0540,84.8800,107.8520,107.8520
"Ghana","Solar photovoltaic",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4900,5.7260,31.3850,37.8750,47.1430,78.0540,84.8800,107.8520,107.8520
"Ghana","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Ghana","Bioenergy",5.7740,5.7740,5.7740,5.7740,5.7740,5.7740,4.1040,4.1040,6.7740,6.7740,6.7740,6.7740,6.7740,6.7740,8.2740,8.3740,8.3740,8.3740,8.3740,8.3740,8.3740,8.3740
"Ghana","Solid biofuels",5.7740,5.7740,5.7740,5.7740,5.7740,5.7740,4.1040,4.1040,6.7740,6.7740,6.7740,6.7740,6.7740,6.7740,8.2740,8.2740,8.2740,8.2740,8.2740,8.2740,8.2740,8.2740
"Ghana","Bagasse",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"Ghana","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Ghana","Other solid biofuels",5.7740,5.7740,5.7740,5.7740,5.7740,5.7740,4.1040,4.1040,6.7740,6.7740,6.7740,6.7740,6.7740,6.7740,8.2740,8.2740,8.2740,8.2740,8.2740,8.2740,8.2740,8.2740
"Ghana","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Ghana","Biogas",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000
"Ghana","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Total renewable energy",128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.8200,128.8200,128.8200,128.8400,131.6310,131.6310,381.5330,381.5390,381.5390,381.5830,381.5830,381.5830,831.5830
"Guinea","Hydropower",128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,368.2200,368.2200,368.2200,368.2200,368.2200,368.2200,818.2200
"Guinea","Renewable hydropower",128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,128.2200,368.2200,368.2200,368.2200,368.2200,368.2200,368.2200,818.2200
"Guinea","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Wind",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Onshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Solar",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,0.6000,0.6000,0.6200,3.4110,3.4110,13.3130,13.3190,13.3190,13.3630,13.3630,13.3630,13.3630
"Guinea","Solar photovoltaic",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,0.6000,0.6000,0.6200,3.4110,3.4110,13.3130,13.3190,13.3190,13.3630,13.3630,13.3630,13.3630
"Guinea","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Bioenergy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Biogas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Total renewable energy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3120,0.3120,0.3120,1.1690,1.1690,1.1690,1.1690
"Guinea Bissau","Hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Renewable hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Wind",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Onshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Solar",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3120,0.3120,0.3120,1.1690,1.1690,1.1690,1.1690
"Guinea Bissau","Solar photovoltaic",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3120,0.3120,0.3120,1.1690,1.1690,1.1690,1.1690
"Guinea Bissau","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Bioenergy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Biogas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Guinea Bissau","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Kenya","Total renewable energy",769.2370,769.2400,769.2400,769.2400,839.2550,839.3070,841.3070,841.3220,901.4830,948.5840,1039.6690,1040.8930,1095.3620,1107.2200,1277.7670,1591.6500,1630.2990,1667.8760,2057.4300,2064.1300,2243.4140,2384.3360
"Kenya","Hydropower",680.6370,680.6400,680.6400,680.6400,680.6550,680.7050,680.7050,680.7130,740.7190,752.7990,768.6190,768.6190,813.6190,821.6190,822.4730,828.4730,831.9630,843.0830,845.5830,851.2830,851.2830,851.2830
"Kenya","Renewable hydropower",680.6370,680.6400,680.6400,680.6400,680.6550,680.7050,680.7050,680.7130,740.7190,752.7990,768.6190,768.6190,813.6190,821.6190,822.4730,828.4730,831.9630,843.0830,845.5830,851.2830,851.2830,851.2830
"Kenya","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Kenya","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Kenya","Wind",0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,5.6500,5.6500,5.6500,5.6500,5.8500,26.1000,26.1000,26.2100,336.1000,336.1000,336.1000,436.1000
"Kenya","Onshore wind energy",0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,5.6500,5.6500,5.6500,5.6500,5.8500,26.1000,26.1000,26.2100,336.1000,336.1000,336.1000,436.1000
"Kenya","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Kenya","Solar",0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0020,0.0090,0.1640,0.1850,0.1960,1.4200,3.3890,7.2470,16.1400,30.1730,31.3320,38.4790,104.7430,105.7430,105.8270,146.7490
"Kenya","Solar photovoltaic",0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0020,0.0090,0.1640,0.1850,0.1960,1.4200,3.3890,7.2470,16.1400,30.1730,31.3320,38.4790,104.7430,105.7430,105.8270,146.7490
"Kenya","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Kenya","Bioenergy",30.2000,30.2000,30.2000,30.2000,30.2000,30.2000,32.2000,32.2000,32.2000,32.2000,67.2040,67.2040,67.2040,67.2040,67.2040,88.0040,88.0040,87.2040,87.2040,87.2040,87.2040,87.2040
"Kenya","Solid biofuels",30.2000,30.2000,30.2000,30.2000,30.2000,30.2000,32.2000,32.2000,32.2000,32.2000,67.2000,67.2000,67.2000,67.2000,67.2000,85.2000,85.2000,85.2000,85.2000,85.2000,85.2000,85.2000
"Kenya","Bagasse",30.2000,30.2000,30.2000,30.2000,30.2000,30.2000,32.2000,32.2000,32.2000,32.2000,67.2000,67.2000,67.2000,67.2000,67.2000,85.2000,85.2000,85.2000,85.2000,85.2000,85.2000,85.2000
"Kenya","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Kenya","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Kenya","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Kenya","Biogas",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0040,2.8040,2.8040,2.0040,2.0040,2.0040,2.0040,2.0040
"Kenya","Geothermal",58.0000,58.0000,58.0000,58.0000,128.0000,128.0000,128.0000,128.0000,128.0000,163.0000,198.0000,198.0000,205.5000,205.5000,366.1000,618.9000,652.9000,672.9000,683.8000,683.8000,863.0000,863.0000
"Lesotho","Total renewable energy",75.4200,75.4200,75.4200,74.7500,74.7500,74.7500,72.7500,72.7500,72.7500,72.7500,72.7500,72.7500,74.7500,75.1130,75.1130,75.1130,75.1130,75.1130,75.1130,75.1130,75.1130,75.1130
"Lesotho","Hydropower",75.4200,75.4200,75.4200,74.7500,74.7500,74.7500,72.7500,72.7500,72.7500,72.7500,72.7500,72.7500,74.7500,74.7500,74.7500,74.7500,74.7500,74.7500,74.7500,74.7500,74.7500,74.7500
"Lesotho","Renewable hydropower",75.4200,75.4200,75.4200,74.7500,74.7500,74.7500,72.7500,72.7500,72.7500,72.7500,72.7500,72.7500,74.7500,74.7500,74.7500,74.7500,74.7500,74.7500,74.7500,74.7500,74.7500,74.7500
"Lesotho","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Wind",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Onshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Solar",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3630,0.3630,0.3630,0.3630,0.3630,0.3630,0.3630,0.3630,0.3630
"Lesotho","Solar photovoltaic",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3630,0.3630,0.3630,0.3630,0.3630,0.3630,0.3630,0.3630,0.3630
"Lesotho","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Bioenergy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Biogas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Lesotho","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Total renewable energy",4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0050,4.0050,4.0400,4.0400,4.0400,4.0570,26.0590,94.4060,94.5830,94.5830,94.5830,94.5830
"Liberia","Hydropower",4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,26.0000,92.0000,92.0000,92.0000,92.0000,92.0000
"Liberia","Renewable hydropower",4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,26.0000,92.0000,92.0000,92.0000,92.0000,92.0000
"Liberia","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Wind",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Onshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Solar",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,0.0050,0.0400,0.0400,0.0400,0.0570,0.0590,2.4060,2.5830,2.5830,2.5830,2.5830
"Liberia","Solar photovoltaic",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,0.0050,0.0400,0.0400,0.0400,0.0570,0.0590,2.4060,2.5830,2.5830,2.5830,2.5830
"Liberia","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Bioenergy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Biogas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Liberia","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Total renewable energy",0.0000,0.0000,0.0000,0.2000,0.7000,1.2000,1.7000,2.2000,2.7000,3.2000,3.7000,4.2000,4.9000,4.9000,4.9000,4.9000,4.9000,5.1100,5.1100,5.1100,5.1110,6.3330
"Libya","Hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Renewable hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Wind",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Onshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Solar",0.0000,0.0000,0.0000,0.2000,0.7000,1.2000,1.7000,2.2000,2.7000,3.2000,3.7000,4.2000,4.9000,4.9000,4.9000,4.9000,4.9000,5.1100,5.1100,5.1100,5.1110,6.3330
"Libya","Solar photovoltaic",0.0000,0.0000,0.0000,0.2000,0.7000,1.2000,1.7000,2.2000,2.7000,3.2000,3.7000,4.2000,4.9000,4.9000,4.9000,4.9000,4.9000,5.1100,5.1100,5.1100,5.1110,6.3330
"Libya","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Bioenergy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Biogas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Libya","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Madagascar","Total renewable energy",105.7900,105.7970,105.7970,105.8500,105.9430,105.9430,106.1430,106.2880,121.7380,122.3720,130.7250,131.2300,164.9000,167.4350,170.0800,173.1100,175.1100,177.2100,197.2100,197.2100,197.2100,197.2100
"Madagascar","Hydropower",105.7900,105.7900,105.7900,105.8430,105.8430,105.8430,105.8430,105.8730,120.9230,121.1430,128.9590,128.9590,161.9590,162.0240,162.6690,163.6990,163.6990,163.7990,163.7990,163.7990,163.7990,163.7990
"Madagascar","Renewable hydropower",105.7900,105.7900,105.7900,105.8430,105.8430,105.8430,105.8430,105.8730,120.9230,121.1430,128.9590,128.9590,161.9590,162.0240,162.6690,163.6990,163.6990,163.7990,163.7990,163.7990,163.7990,163.7990
"Madagascar","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Madagascar","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Madagascar","Wind",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0150,0.0950,0.1720,0.1770,0.1770,0.1770,0.1770,0.1770,0.1770,0.1770,0.1770,0.1770,0.1770,0.1770
"Madagascar","Onshore wind energy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0150,0.0950,0.1720,0.1770,0.1770,0.1770,0.1770,0.1770,0.1770,0.1770,0.1770,0.1770,0.1770,0.1770
"Madagascar","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Madagascar","Solar",0.0000,0.0070,0.0070,0.0070,0.1000,0.1000,0.3000,0.4000,0.8000,1.1000,1.5000,2.0000,2.6000,5.0000,7.0000,9.0000,11.0000,13.0000,33.0000,33.0000,33.0000,33.0000
"Madagascar","Solar photovoltaic",0.0000,0.0070,0.0070,0.0070,0.1000,0.1000,0.3000,0.4000,0.8000,1.1000,1.5000,2.0000,2.6000,5.0000,7.0000,9.0000,11.0000,13.0000,33.0000,33.0000,33.0000,33.0000
"Madagascar","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Madagascar","Bioenergy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0340,0.0940,0.0940,0.1640,0.2340,0.2340,0.2340,0.2340,0.2340,0.2340,0.2340,0.2340,0.2340
"Madagascar","Solid biofuels",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0340,0.0940,0.0940,0.1640,0.2340,0.2340,0.2340,0.2340,0.2340,0.2340,0.2340,0.2340,0.2340
"Madagascar","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Madagascar","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Madagascar","Other solid biofuels",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0340,0.0940,0.0940,0.1640,0.2340,0.2340,0.2340,0.2340,0.2340,0.2340,0.2340,0.2340,0.2340
"Madagascar","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Madagascar","Biogas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Madagascar","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Malawi","Total renewable energy",299.9400,299.9400,299.8400,299.2400,299.2400,299.2400,299.3050,299.4790,299.5020,299.7320,299.9660,301.0550,301.9810,304.6950,370.9640,375.3870,375.6870,382.7670,404.7590,466.0880,467.4000,527.4000
"Malawi","Hydropower",287.9400,287.9400,287.8400,287.2400,287.2400,287.2400,287.2400,287.2400,287.2400,287.2400,287.2400,287.3000,287.3000,287.3000,351.3000,351.3000,351.6000,351.6000,367.0000,373.9000,373.9000,373.9000
"Malawi","Renewable hydropower",287.9400,287.9400,287.8400,287.2400,287.2400,287.2400,287.2400,287.2400,287.2400,287.2400,287.2400,287.3000,287.3000,287.3000,351.3000,351.3000,351.6000,351.6000,367.0000,373.9000,373.9000,373.9000
"Malawi","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Malawi","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Malawi","Wind",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Malawi","Onshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
